Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,RSSI,HopCount,Latency_ms,BeaconTx,HeartbeatTx,RouteChanges,Rx_Unique_Count,PDR_Percent
11:47:25.489,DATA,0x012a,0x012a,33,-59,1,73,,,,,
11:47:25.627,DATA,0x012c,0x012c,33,-57,1,178,,,,,
11:47:26.690,DATA,0x012d,0x012d,34,-58,1,79,,,,,
11:47:26.799,DATA,0x012b,0x012b,34,-57,1,68,,,,,
11:47:27.051,DATA,0x0129,0x0129,34,-47,1,72,,,,,
11:47:27.511,DATA,0x012a,0x012a,34,-59,1,72,,,,,
11:47:27.642,DATA,0x012c,0x012c,34,-64,1,69,,,,,
11:47:28.802,DATA,0x012d,0x012d,35,-61,1,79,,,,,
11:47:28.953,DATA,0x012b,0x012b,35,-55,1,71,,,,,
11:47:29.216,DATA,0x0129,0x0129,35,-47,1,102,,,,,
11:47:29.556,DATA,0x012a,0x012a,35,-59,1,78,,,,,
11:47:29.718,DATA,0x012c,0x012c,35,-62,1,69,,,,,
11:47:30.949,DATA,0x012d,0x012d,36,-61,1,72,,,,,
11:47:31.060,DATA,0x012b,0x012b,36,-64,1,79,,,,,
11:47:31.197,DATA,0x0129,0x0129,36,-57,1,77,,,,,
11:47:31.680,DATA,0x012a,0x012a,36,-58,1,73,,,,,
11:47:31.873,DATA,0x012c,0x012c,36,-63,1,73,,,,,
11:47:33.000,DATA,0x012d,0x012d,37,-58,1,103,,,,,
11:47:33.218,DATA,0x012b,0x012b,37,-65,1,70,,,,,
11:47:33.303,DATA,0x0129,0x0129,37,-49,1,77,,,,,
11:47:33.916,DATA,0x012a,0x012a,37,-58,1,93,,,,,
11:47:34.051,DATA,0x012c,0x012c,37,-61,1,202,,,,,
11:47:35.094,DATA,0x012d,0x012d,38,-59,1,78,,,,,
11:47:35.274,DATA,0x012b,0x012b,38,-58,1,66,,,,,
11:47:35.369,DATA,0x0129,0x0129,38,-47,1,97,,,,,
11:47:35.910,DATA,0x012c,0x012c,38,-61,1,71,,,,,
11:47:36.056,DATA,0x012a,0x012a,38,-58,1,98,,,,,
11:47:37.147,DATA,0x012d,0x012d,39,-58,1,76,,,,,
11:47:37.462,DATA,0x012b,0x012b,39,-58,1,72,,,,,
11:47:37.608,DATA,0x0129,0x0129,39,-47,1,177,,,,,
11:47:37.948,DATA,0x012c,0x012c,39,-64,1,71,,,,,
11:47:38.177,DATA,0x012a,0x012a,39,-57,1,67,,,,,
11:47:39.210,DATA,0x012d,0x012d,40,-71,1,106,,,,,
11:47:39.476,DATA,0x012b,0x012b,40,-64,1,70,,,,,
11:47:39.621,DATA,0x0129,0x0129,40,-49,1,186,,,,,
11:47:39.974,DATA,0x012c,0x012c,40,-61,1,69,,,,,
11:47:40.363,DATA,0x012a,0x012a,40,-58,1,70,,,,,
11:47:41.236,DATA,0x012d,0x012d,41,-58,1,98,,,,,
11:47:41.465,DATA,0x012b,0x012b,41,-55,1,72,,,,,
11:47:41.562,DATA,0x0129,0x0129,41,-47,1,77,,,,,
11:47:42.141,DATA,0x012c,0x012c,41,-61,1,71,,,,,
11:47:42.390,DATA,0x012a,0x012a,41,-57,1,68,,,,,
11:47:43.320,DATA,0x012d,0x012d,42,-61,1,80,,,,,
11:47:43.555,DATA,0x012b,0x012b,42,-55,1,66,,,,,
11:47:43.697,DATA,0x0129,0x0129,42,-47,1,74,,,,,
11:47:44.379,DATA,0x012c,0x012c,42,-64,1,70,,,,,
11:47:44.622,DATA,0x012a,0x012a,42,-58,1,76,,,,,
11:47:45.367,DATA,0x012d,0x012d,43,-61,1,76,,,,,
11:47:45.673,DATA,0x012b,0x012b,43,-64,1,75,,,,,
11:47:45.867,DATA,0x0129,0x0129,43,-57,1,79,,,,,
11:47:46.353,DATA,0x012c,0x012c,43,-61,1,66,,,,,
11:47:46.773,DATA,0x012a,0x012a,43,-58,1,71,,,,,
11:47:47.533,DATA,0x012d,0x012d,44,-62,1,75,,,,,
11:47:47.812,DATA,0x012b,0x012b,44,-58,1,69,,,,,
11:47:48.069,DATA,0x0129,0x0129,44,-47,1,101,,,,,
11:47:48.566,DATA,0x012c,0x012c,44,-64,1,68,,,,,
11:47:48.790,DATA,0x012a,0x012a,44,-57,1,71,,,,,
11:47:49.558,DATA,0x012d,0x012d,45,-58,1,74,,,,,
11:47:49.921,DATA,0x012b,0x012b,45,-55,1,72,,,,,
11:47:50.155,DATA,0x0129,0x0129,45,-49,1,75,,,,,
11:47:50.626,DATA,0x012c,0x012c,45,-61,1,69,,,,,
11:47:50.859,DATA,0x012a,0x012a,45,-58,1,73,,,,,
11:47:51.580,DATA,0x012d,0x012d,46,-61,1,74,,,,,
11:47:52.065,DATA,0x012b,0x012b,46,-64,1,70,,,,,
