Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,HopCount,Latency_ms,PathMinRSSI,BeaconTx,HeartbeatTx,RouteChanges,FwdCount,Rx_Unique_Count,PDR_Percent
19:37:13.135,DATA,0x000b,0x000b,13,1,132,-60,,,,,,
19:37:13.146,DATA,0x0028,0x0028,13,1,340,-53,,,,,,
19:37:13.234,DATA,0x0029,0x0015,13,2,574,-56,,,,,,
19:37:13.370,DATA,0x001a,0x0020,13,2,315,-69,,,,,,
19:37:13.540,DATA,0x0011,0x0011,13,1,156,-54,,,,,,
19:37:13.618,DATA,0x000e,0x000e,14,1,130,-58,,,,,,
19:37:13.670,DATA,0x0009,0x000a,13,2,278,-63,,,,,,
19:37:13.683,DATA,0x0012,0x0012,14,1,136,-49,,,,,,
19:37:13.711,DATA,0x001c,0x001c,14,1,136,-58,,,,,,
19:37:13.787,DATA,0x0019,0x0019,14,1,132,-67,,,,,,
19:37:13.870,DATA,0x001f,0x0004,14,2,251,-70,,,,,,
19:37:13.881,DATA,0x0007,0x0016,14,2,617,-56,,,,,,
19:37:13.909,DATA,0x0002,0x0017,14,2,252,-57,,,,,,
19:37:13.985,DATA,0x0028,0x0028,14,1,131,-49,,,,,,
19:37:14.011,DATA,0x0015,0x0015,14,1,135,-50,,,,,,
19:37:14.082,DATA,0x0023,0x0023,13,1,714,-61,,,,,,
19:37:14.297,DATA,0x000b,0x000b,14,1,135,-60,,,,,,
19:37:14.537,DATA,0x0011,0x0011,14,1,155,-53,,,,,,
19:37:14.666,DATA,0x0007,0x0016,15,2,283,-56,,,,,,
19:37:14.706,DATA,0x0023,0x0023,14,1,138,-61,,,,,,
19:37:14.716,DATA,0x000a,0x000a,15,1,184,-59,,,,,,
19:37:14.760,DATA,0x000e,0x000e,15,1,137,-59,,,,,,
19:37:14.770,DATA,0x0012,0x0012,15,1,198,-49,,,,,,
19:37:14.812,DATA,0x001c,0x001c,15,1,182,-58,,,,,,
19:37:14.990,DATA,0x0019,0x0019,15,1,183,-60,,,,,,
19:37:15.001,DATA,0x0002,0x0017,15,2,320,-62,,,,,,
19:37:15.046,DATA,0x001f,0x0004,15,2,272,-69,,,,,,
19:37:15.099,DATA,0x0028,0x0028,15,1,132,-48,,,,,,
19:37:15.166,DATA,0x0015,0x0015,15,1,155,-46,,,,,,
19:37:15.309,DATA,0x0026,0x0020,15,2,1046,-60,,,,,,
19:37:15.528,DATA,0x000b,0x000b,15,1,160,-54,,,,,,
19:37:15.620,DATA,0x0011,0x0011,15,1,137,-54,,,,,,
19:37:15.697,DATA,0x0007,0x0016,16,2,328,-56,,,,,,
19:37:15.727,DATA,0x000a,0x000a,16,1,170,-55,,,,,,
19:37:15.823,DATA,0x0012,0x0012,16,1,135,-49,,,,,,
19:37:15.903,DATA,0x001c,0x001c,16,1,161,-66,,,,,,
19:37:15.925,DATA,0x000e,0x000e,16,1,135,-58,,,,,,
19:37:16.060,DATA,0x0023,0x0023,15,1,388,-69,,,,,,
19:37:16.067,DATA,0x0019,0x0019,16,1,136,-70,,,,,,
19:37:16.107,DATA,0x0002,0x0017,16,2,279,-61,,,,,,
19:37:16.163,DATA,0x0028,0x0028,16,1,136,-49,,,,,,
19:37:16.281,DATA,0x001d,0x0020,15,2,793,-64,,,,,,
19:37:16.359,DATA,0x0015,0x0015,16,1,130,-46,,,,,,
19:37:16.445,DATA,0x0004,0x0004,16,1,336,-66,,,,,,
19:37:16.674,DATA,0x000b,0x000b,16,1,209,-53,,,,,,
19:37:16.701,DATA,0x0011,0x0011,16,1,154,-54,,,,,,
19:37:16.746,DATA,0x0007,0x0016,17,2,254,-54,,,,,,
19:37:16.864,DATA,0x001c,0x001c,17,1,131,-66,,,,,,
19:37:16.896,DATA,0x0009,0x000a,16,2,261,-57,,,,,,
19:37:17.012,DATA,0x000e,0x000e,17,1,138,-55,,,,,,
19:37:17.027,DATA,0x0023,0x0023,16,1,161,-61,,,,,,
19:37:17.073,DATA,0x0012,0x0012,17,1,135,-49,,,,,,
19:37:17.092,DATA,0x0025,0x0017,16,2,317,-61,,,,,,
19:37:17.246,DATA,0x0028,0x0028,17,1,136,-53,,,,,,
19:37:17.290,DATA,0x0018,0x0020,16,2,533,-64,,,,,,
19:37:17.308,DATA,0x0019,0x0019,17,1,166,-60,,,,,,
19:37:17.390,DATA,0x0004,0x0004,17,1,156,-66,,,,,,
19:37:17.481,DATA,0x0015,0x0015,17,1,139,-46,,,,,,
19:37:17.728,DATA,0x0011,0x0011,17,1,133,-47,,,,,,
19:37:17.778,DATA,0x000b,0x000b,17,1,164,-60,,,,,,
19:37:17.838,DATA,0x0007,0x0016,18,2,275,-63,,,,,,
19:37:17.966,DATA,0x0009,0x000a,17,2,283,-59,,,,,,
19:37:18.015,DATA,0x001c,0x001c,18,1,135,-65,,,,,,
19:37:18.055,DATA,0x0023,0x0023,17,1,148,-70,,,,,,
19:37:18.105,DATA,0x0021,0x0017,17,2,527,-62,,,,,,
19:37:18.117,DATA,0x000e,0x000e,18,1,135,-55,,,,,,
19:37:18.129,DATA,0x0012,0x0012,18,1,136,-60,,,,,,
19:37:18.331,DATA,0x0004,0x0004,18,1,159,-70,,,,,,
19:37:18.378,DATA,0x000f,0x0020,18,2,414,-56,,,,,,
19:37:18.409,DATA,0x0028,0x0028,18,1,133,-50,,,,,,
19:37:18.477,DATA,0x0015,0x0015,18,1,133,-46,,,,,,
19:37:18.614,DATA,0x0019,0x0019,18,1,337,-60,,,,,,
19:37:18.780,DATA,0x0011,0x0011,18,1,167,-47,,,,,,
19:37:18.813,DATA,0x000b,0x000b,18,1,160,-54,,,,,,
19:37:18.911,DATA,0x000a,0x000a,19,1,130,-58,,,,,,
19:37:19.030,DATA,0x0021,0x0017,18,2,336,-62,,,,,,
19:37:19.057,DATA,0x0007,0x0016,19,2,360,-65,,,,,,
19:37:19.098,DATA,0x001c,0x001c,19,1,131,-59,,,,,,
19:37:19.196,DATA,0x000e,0x000e,19,1,175,-58,,,,,,
19:37:19.265,DATA,0x0012,0x0012,19,1,179,-59,,,,,,
19:37:19.379,DATA,0x0023,0x0023,18,1,395,-60,,,,,,
19:37:19.477,DATA,0x0003,0x0020,19,2,252,-58,,,,,,
19:37:19.496,DATA,0x0019,0x0019,19,1,132,-71,,,,,,
19:37:19.570,DATA,0x0015,0x0015,19,1,162,-50,,,,,,
19:37:19.630,DATA,0x0010,0x0028,19,2,282,-56,,,,,,
19:37:19.724,DATA,0x0004,0x0004,19,1,339,-69,,,,,,
19:37:19.851,DATA,0x0006,0x000a,19,2,263,-59,,,,,,
19:37:19.903,DATA,0x0011,0x0011,19,1,134,-53,,,,,,
19:37:19.942,DATA,0x000b,0x000b,19,1,135,-54,,,,,,
19:37:20.057,DATA,0x0007,0x0016,20,2,296,-55,,,,,,
19:37:20.127,DATA,0x0013,0x0017,19,2,296,-62,,,,,,
19:37:20.144,DATA,0x001c,0x001c,20,1,130,-58,,,,,,
19:37:20.201,DATA,0x0023,0x0023,19,1,155,-60,,,,,,
19:37:20.302,DATA,0x000e,0x000e,20,1,155,-57,,,,,,
19:37:20.351,DATA,0x0012,0x0012,20,1,130,-49,,,,,,
19:37:20.410,HEARTBEAT,0x0020,0x0020,,1,176,,,,,,,
19:37:20.588,DATA,0x0019,0x0019,20,1,142,-71,,,,,,
19:37:20.683,DATA,0x0015,0x0015,20,1,195,-50,,,,,,
19:37:20.711,DATA,0x0010,0x0028,20,2,262,-53,,,,,,
19:37:20.809,DATA,0x0004,0x0004,20,1,250,-62,,,,,,
19:37:20.947,DATA,0x0029,0x000a,20,2,439,-57,,,,,,
19:37:20.968,DATA,0x0011,0x0011,20,1,201,-48,,,,,,
19:37:21.069,DATA,0x0007,0x0016,21,2,262,-58,,,,,,
19:37:21.117,DATA,0x000b,0x000b,20,1,135,-54,,,,,,
19:37:21.252,DATA,0x0021,0x0017,20,2,434,-62,,,,,,
19:37:21.342,DATA,0x0023,0x0023,20,1,155,-60,,,,,,
19:37:21.387,DATA,0x000e,0x000e,21,1,134,-58,,,,,,
19:37:21.449,DATA,0x0018,0x0020,20,2,360,-66,,,,,,
19:37:21.462,DATA,0x0012,0x0012,21,1,160,-49,,,,,,
19:37:21.628,DATA,0x001c,0x001c,21,1,422,-58,,,,,,
19:37:21.654,DATA,0x0015,0x0015,21,1,131,-47,,,,,,
19:37:21.859,DATA,0x0028,0x0028,21,1,142,-53,,,,,,
19:37:21.905,DATA,0x0011,0x0011,21,1,154,-48,,,,,,
19:37:21.961,DATA,0x0029,0x000a,21,2,286,-59,,,,,,
19:37:21.969,DATA,0x0019,0x0019,21,1,398,-73,,,,,,
19:37:22.060,DATA,0x0022,0x0004,21,2,540,-70,,,,,,
19:37:22.152,DATA,0x000b,0x000b,21,1,141,-60,,,,,,
19:37:22.204,DATA,0x0007,0x0016,22,2,268,-55,,,,,,
19:37:22.319,DATA,0x0021,0x0017,21,2,376,-57,,,,,,
19:37:22.363,DATA,0x001c,0x001c,22,1,159,-58,,,,,,
19:37:22.404,DATA,0x0023,0x0023,21,1,138,-91,,,,,,
19:37:22.451,DATA,0x0012,0x0012,22,1,135,-52,,,,,,
19:37:22.536,DATA,0x000d,0x0020,21,3,399,-60,,,,,,
19:37:22.563,DATA,0x000e,0x000e,22,1,156,-55,,,,,,
19:37:22.748,DATA,0x0015,0x0015,22,1,137,-50,,,,,,
19:37:22.760,DATA,0x0009,0x000a,21,2,433,-63,,,,,,
19:37:22.918,DATA,0x0011,0x0011,22,1,155,-47,,,,,,
19:37:22.969,DATA,0x0022,0x0004,22,2,286,-62,,,,,,
19:37:23.168,DATA,0x0028,0x0028,22,1,332,-53,,,,,,
19:37:23.212,DATA,0x000c,0x0019,22,2,552,-72,,,,,,
19:37:23.310,DATA,0x0021,0x0017,22,2,388,-62,,,,,,
19:37:23.363,DATA,0x0007,0x0016,23,2,288,-63,,,,,,
19:37:23.375,DATA,0x000b,0x000b,22,1,341,-54,,,,,,
19:37:23.540,DATA,0x001c,0x001c,23,1,135,-58,,,,,,
19:37:23.554,DATA,0x0012,0x0012,23,1,138,-52,,,,,,
19:37:23.680,DATA,0x000e,0x000e,23,1,139,-55,,,,,,
19:37:23.793,DATA,0x0023,0x0023,22,1,400,-61,,,,,,
19:37:23.811,DATA,0x0015,0x0015,23,1,136,-46,,,,,,
19:37:23.834,DATA,0x0008,0x0020,23,2,343,-58,,,,,,
19:37:23.909,DATA,0x0009,0x000a,22,2,461,-57,,,,,,
19:37:23.961,DATA,0x0022,0x0004,23,2,274,-62,,,,,,
19:37:23.968,DATA,0x0019,0x0019,23,1,196,-61,,,,,,
19:37:24.026,DATA,0x0028,0x0028,23,1,154,-50,,,,,,
19:37:24.081,DATA,0x0011,0x0011,23,1,133,-48,,,,,,
19:37:24.270,DATA,0x000b,0x000b,23,1,140,-60,,,,,,
19:37:24.287,DATA,0x0017,0x0017,23,1,227,-61,,,,,,
19:37:24.530,DATA,0x0023,0x0023,23,1,133,-69,,,,,,
19:37:24.540,DATA,0x0007,0x0016,24,2,284,-56,,,,,,
19:37:24.613,DATA,0x0012,0x0012,24,1,136,-49,,,,,,
19:37:24.627,DATA,0x001c,0x001c,24,1,131,-59,,,,,,
19:37:24.731,DATA,0x000e,0x000e,24,1,159,-55,,,,,,
19:37:24.808,DATA,0x0009,0x000a,23,2,291,-62,,,,,,
19:37:24.862,DATA,0x0008,0x0020,24,2,263,-58,,,,,,
19:37:24.980,DATA,0x0027,0x0004,24,2,371,-66,,,,,,
19:37:25.009,DATA,0x0015,0x0015,24,1,156,-50,,,,,,
19:37:25.050,DATA,0x0019,0x0019,24,1,217,-72,,,,,,
19:37:25.136,DATA,0x0011,0x0011,24,1,160,-54,,,,,,
19:37:25.176,DATA,0x0017,0x0017,24,1,135,-57,,,,,,
19:37:25.210,DATA,0x0028,0x0028,24,1,137,-49,,,,,,
19:37:25.267,DATA,0x000b,0x000b,24,1,132,-60,,,,,,
19:37:25.372,HEARTBEAT,0x0023,0x0023,,1,136,,,,,,,
19:37:25.572,DATA,0x002c,0x001c,24,2,289,-59,,,,,,
19:37:25.614,DATA,0x0007,0x0016,25,2,278,-57,,,,,,
19:37:25.752,DATA,0x000e,0x000e,25,1,135,-55,,,,,,
19:37:25.803,DATA,0x0012,0x0012,25,1,157,-60,,,,,,
19:37:25.870,DATA,0x0009,0x000a,24,2,328,-59,,,,,,
19:37:25.929,DATA,0x000d,0x0020,24,3,450,-60,,,,,,
19:37:26.039,DATA,0x0015,0x0015,25,1,138,-46,,,,,,
19:37:26.052,DATA,0x0019,0x0019,25,1,159,-72,,,,,,
19:37:26.230,DATA,0x0028,0x0028,25,1,153,-48,,,,,,
