Timestamp,Type,SourceAddr,SenderAddr,Seq_or_TxCount,HopCount,Latency_ms,PathMinRSSI,BeaconTx,HeartbeatTx,RouteChanges,FwdCount,Rx_Unique_Count,Remote_Rx_Count,PDR_Percent
16:46:15.778,DATA,0x0016,0x0016,4,1,38,-56,,,,,,,
16:46:16.417,DATA,0x0005,0x0005,1,1,46,-55,,,,,,,
16:46:16.632,DATA,0x0006,0x0006,9,1,19,-54,,,,,,,
16:46:16.825,DATA,0x0015,0x0015,3,1,43,-56,,,,,,,
16:46:17.484,DATA,0x0010,0x0010,12,1,20,-55,,,,,,,
16:46:17.678,DATA,0x0017,0x0017,1,1,17,-64,,,,,,,
16:46:17.797,DATA,0x0016,0x0016,5,1,14,-53,,,,,,,
16:46:18.097,DATA,0x001a,0x001a,1,1,34,-65,,,,,,,
16:46:18.533,DATA,0x0005,0x0005,2,1,37,-53,,,,,,,
16:46:18.830,DATA,0x0006,0x0006,10,1,19,-56,,,,,,,
16:46:18.943,DATA,0x0015,0x0015,4,1,27,-61,,,,,,,
16:46:19.214,HEARTBEAT,0x0018,0x0018,,1,0,,,,,,,,
16:46:19.502,DATA,0x0018,0x0018,1,1,17,-59,,,,,,,
16:46:19.630,DATA,0x0010,0x0010,13,1,18,-56,,,,,,,
16:46:19.728,DATA,0x0017,0x0017,2,1,40,-56,,,,,,,
16:46:19.882,DATA,0x0016,0x0016,6,1,12,-52,,,,,,,
16:46:20.244,DATA,0x001a,0x001a,2,1,21,-59,,,,,,,
16:46:20.667,DATA,0x0005,0x0005,3,1,20,-56,,,,,,,
16:46:20.908,DATA,0x0006,0x0006,11,1,17,-56,,,,,,,
16:46:20.978,DATA,0x000e,0x000e,1,1,38,-52,,,,,,,
16:46:21.120,DATA,0x0015,0x0015,5,1,45,-55,,,,,,,
16:46:21.578,DATA,0x0018,0x0018,2,1,16,-71,,,,,,,
16:46:21.717,DATA,0x0010,0x0010,14,1,17,-52,,,,,,,
16:46:21.791,DATA,0x0017,0x0017,3,1,23,-64,,,,,,,
16:46:22.004,DATA,0x0016,0x0016,7,1,41,-56,,,,,,,
16:46:22.072,DATA,0x0008,0x0008,1,1,17,-60,,,,,,,
16:46:22.204,DATA,0x0009,0x0009,1,1,51,-65,,,,,,,
16:46:22.294,DATA,0x001a,0x001a,3,1,18,-72,,,,,,,
16:46:22.693,DATA,0x0005,0x0005,4,1,45,-53,,,,,,,
16:46:23.017,DATA,0x0006,0x0006,12,1,17,-60,,,,,,,
16:46:23.091,DATA,0x000e,0x000e,2,1,47,-56,,,,,,,
16:46:23.163,DATA,0x0015,0x0015,6,1,36,-56,,,,,,,
16:46:23.621,DATA,0x0018,0x0018,3,1,21,-60,,,,,,,
16:46:23.738,DATA,0x0010,0x0010,15,1,22,-61,,,,,,,
16:46:23.891,DATA,0x0017,0x0017,4,1,22,-57,,,,,,,
16:46:23.984,HEARTBEAT,0x0005,0x0005,,1,0,,,,,,,,
16:46:24.160,DATA,0x0016,0x0016,8,1,80,-52,,,,,,,
16:46:24.228,DATA,0x0008,0x0008,2,1,84,-60,,,,,,,
16:46:24.296,DATA,0x0009,0x0009,2,1,87,-61,,,,,,,
16:46:24.427,DATA,0x001a,0x001a,4,1,25,-72,,,,,,,
16:46:24.767,DATA,0x0005,0x0005,5,1,17,-53,,,,,,,
16:46:25.125,DATA,0x0006,0x0006,13,1,15,-54,,,,,,,
16:46:25.207,DATA,0x000e,0x000e,3,1,11,-52,,,,,,,
16:46:25.274,DATA,0x0015,0x0015,7,1,46,-57,,,,,,,
16:46:25.343,HEARTBEAT,0x0009,0x0009,,1,0,,,,,,,,
16:46:25.678,DATA,0x001e,0x001e,1,1,0,-58,,,,,,,
16:46:25.775,DATA,0x0018,0x0018,4,1,15,-60,,,,,,,
16:46:25.917,DATA,0x0010,0x0010,16,1,15,-52,,,,,,,
16:46:25.985,DATA,0x0017,0x0017,5,1,68,-53,,,,,,,
16:46:26.238,DATA,0x0016,0x0016,9,1,19,-56,,,,,,,
16:46:26.335,DATA,0x000c,0x0010,1,2,97,-53,,,,,,,
16:46:26.412,DATA,0x0009,0x0009,3,1,64,-61,,,,,,,
16:46:26.478,DATA,0x0008,0x0008,3,1,94,-60,,,,,,,
16:46:26.543,DATA,0x001a,0x001a,5,1,63,-67,,,,,,,
16:46:26.863,DATA,0x0005,0x0005,6,1,15,-54,,,,,,,
16:46:27.278,DATA,0x0015,0x0015,8,1,22,-56,,,,,,,
16:46:27.345,HEARTBEAT,0x000e,0x000e,,1,0,,,,,,,,
16:46:27.401,DATA,0x0006,0x0006,14,1,40,-56,,,,,,,
16:46:27.467,DATA,0x000e,0x000e,4,1,41,-56,,,,,,,
16:46:27.763,DATA,0x001e,0x001e,2,1,0,-66,,,,,,,
16:46:27.961,DATA,0x0018,0x0018,5,1,0,-60,,,,,,,
16:46:28.028,DATA,0x0010,0x0010,17,1,65,-61,,,,,,,
16:46:28.095,DATA,0x0017,0x0017,6,1,0,-64,,,,,,,
16:46:28.339,DATA,0x000c,0x0010,2,2,70,-61,,,,,,,
16:46:28.423,DATA,0x0009,0x0009,4,1,74,-65,,,,,,,
16:46:28.489,DATA,0x0016,0x0016,10,1,62,-55,,,,,,,
16:46:28.557,DATA,0x0008,0x0008,4,1,80,-58,,,,,,,
16:46:28.624,DATA,0x001a,0x001a,6,1,28,-59,,,,,,,
16:46:28.960,DATA,0x0005,0x0005,7,1,69,-56,,,,,,,
16:46:29.404,DATA,0x0015,0x0015,9,1,48,-56,,,,,,,
16:46:29.470,DATA,0x0006,0x0006,15,1,76,-54,,,,,,,
16:46:29.581,DATA,0x000e,0x000e,5,1,20,-60,,,,,,,
16:46:29.860,DATA,0x001e,0x001e,3,1,0,-79,,,,,,,
16:46:29.980,DATA,0x0010,0x0010,18,1,21,-52,,,,,,,
16:46:30.049,DATA,0x0018,0x0018,6,1,0,-59,,,,,,,
16:46:30.117,DATA,0x0017,0x0017,7,1,0,-57,,,,,,,
16:46:30.468,DATA,0x0009,0x0009,5,1,23,-61,,,,,,,
16:46:30.535,DATA,0x000c,0x0010,3,2,81,-54,,,,,,,
16:46:30.617,DATA,0x0016,0x0016,11,1,38,-56,,,,,,,
16:46:30.686,DATA,0x0008,0x0008,5,1,15,-59,,,,,,,
16:46:30.783,DATA,0x001a,0x001a,7,1,47,-67,,,,,,,
16:46:31.035,DATA,0x0005,0x0005,8,1,23,-54,,,,,,,
16:46:31.495,DATA,0x0015,0x0015,10,1,22,-56,,,,,,,
16:46:31.562,DATA,0x0006,0x0006,16,1,43,-56,,,,,,,
16:46:31.691,DATA,0x000e,0x000e,6,1,19,-52,,,,,,,
16:46:32.031,DATA,0x001e,0x001e,4,1,0,-79,,,,,,,
16:46:32.100,DATA,0x0018,0x0018,7,1,0,-60,,,,,,,
16:46:32.167,HEARTBEAT,0x0008,0x0008,,1,0,,,,,,,,
16:46:32.220,DATA,0x0010,0x0010,19,1,38,-61,,,,,,,
16:46:32.289,DATA,0x0017,0x0017,8,1,0,-64,,,,,,,
16:46:32.491,DATA,0x0009,0x0009,6,1,13,-65,,,,,,,
16:46:32.644,DATA,0x0016,0x0016,12,1,15,-62,,,,,,,
16:46:32.710,DATA,0x000c,0x0010,4,2,130,-61,,,,,,,
16:46:32.871,DATA,0x0008,0x0008,6,1,69,-59,,,,,,,
16:46:32.941,DATA,0x001a,0x001a,8,1,75,-71,,,,,,,
16:46:33.143,DATA,0x0005,0x0005,9,1,42,-53,,,,,,,
16:46:33.348,HEARTBEAT,0x0006,0x0006,,1,0,,,,,,,,
16:46:33.513,HEARTBEAT,0x001a,0x001a,,1,0,,,,,,,,
16:46:33.573,DATA,0x0015,0x0015,11,1,21,-61,,,,,,,
16:46:33.639,DATA,0x0006,0x0006,17,1,21,-59,,,,,,,
16:46:33.893,DATA,0x000e,0x000e,7,1,19,-56,,,,,,,
16:46:34.031,DATA,0x001e,0x001e,5,1,0,-59,,,,,,,
16:46:34.192,HEARTBEAT,0x0010,0x0010,,1,0,,,,,,,,
16:46:34.278,DATA,0x0018,0x0018,8,1,22,-71,,,,,,,
16:46:34.343,DATA,0x0010,0x0010,20,1,120,-61,,,,,,,
16:46:34.412,DATA,0x0017,0x0017,9,1,0,-64,,,,,,,
16:46:34.667,DATA,0x0009,0x0009,7,1,21,-58,,,,,,,
16:46:34.864,DATA,0x000c,0x0010,5,2,126,-61,,,,,,,
16:46:34.945,DATA,0x0016,0x0016,13,1,50,-52,,,,,,,
16:46:35.025,DATA,0x0008,0x0008,7,1,19,-60,,,,,,,
16:46:35.093,DATA,0x001a,0x001a,9,1,41,-70,,,,,,,
16:46:35.238,DATA,0x0005,0x0005,10,1,11,-53,,,,,,,
16:46:35.716,DATA,0x0015,0x0015,12,1,18,-57,,,,,,,
16:46:35.782,DATA,0x0006,0x0006,18,1,40,-60,,,,,,,
16:46:35.878,HEARTBEAT,0x0015,0x0015,,1,0,,,,,,,,
16:46:36.054,DATA,0x000e,0x000e,8,1,101,-52,,,,,,,
16:46:36.277,DATA,0x001e,0x001e,6,1,0,-65,,,,,,,
16:46:36.352,DATA,0x0018,0x0018,9,1,77,-60,,,,,,,
16:46:36.419,DATA,0x0010,0x0010,21,1,199,-55,,,,,,,
16:46:36.487,DATA,0x0017,0x0017,10,1,0,-57,,,,,,,
16:46:36.805,DATA,0x0009,0x0009,8,1,87,-65,,,,,,,
16:46:36.967,HEARTBEAT,0x0017,0x0017,,1,0,,,,,,,,
16:46:37.085,DATA,0x0016,0x0016,14,1,201,-56,,,,,,,
16:46:37.212,DATA,0x000c,0x0010,6,2,445,-62,,,,,,,
16:46:37.293,DATA,0x001a,0x001a,10,1,362,-70,,,,,,,
16:46:37.361,DATA,0x0008,0x0008,8,1,452,-58,,,,,,,
16:46:37.466,DATA,0x0005,0x0005,11,1,341,-54,,,,,,,
16:46:37.812,HEARTBEAT,0x0016,0x0016,,1,0,,,,,,,,
16:46:37.955,DATA,0x0006,0x0006,19,1,136,-60,,,,,,,
16:46:38.022,DATA,0x0015,0x0015,13,1,151,-61,,,,,,,
16:46:38.148,DATA,0x000e,0x000e,9,1,194,-52,,,,,,,
16:46:38.491,DATA,0x001e,0x001e,7,1,0,-59,,,,,,,
16:46:38.563,DATA,0x0010,0x0010,22,1,487,-52,,,,,,,
16:46:38.630,DATA,0x0017,0x0017,11,1,0,-53,,,,,,,
16:46:38.698,DATA,0x0018,0x0018,10,1,437,-59,,,,,,,
16:46:38.838,HEARTBEAT,0x001e,0x001e,,1,0,,,,,,,,
16:46:39.043,DATA,0x0009,0x0009,9,1,727,-61,,,,,,,
16:46:39.110,DATA,0x0016,0x0016,15,1,656,-56,,,,,,,
16:46:39.178,DATA,0x001a,0x001a,11,1,661,-67,,,,,,,
16:46:39.272,DATA,0x000c,0x0010,7,2,867,-61,,,,,,,
16:46:39.488,DATA,0x0005,0x0005,12,1,775,-54,,,,,,,
16:46:39.944,DATA,0x0015,0x0015,14,1,792,-56,,,,,,,
16:46:40.031,DATA,0x0006,0x0006,20,1,796,-56,,,,,,,
16:46:40.212,DATA,0x000e,0x000e,10,1,852,-56,,,,,,,
16:46:40.444,DATA,0x0010,0x0010,23,1,948,-52,,,,,,,
16:46:40.510,DATA,0x001e,0x001e,8,1,0,-59,,,,,,,
16:46:40.610,DATA,0x0018,0x0018,11,1,1064,-60,,,,,,,
16:46:40.691,DATA,0x0017,0x0017,12,1,0,-64,,,,,,,
16:46:41.150,DATA,0x0009,0x0009,10,1,1008,-65,,,,,,,
16:46:41.220,DATA,0x0016,0x0016,16,1,1075,-62,,,,,,,
16:46:41.404,DATA,0x000c,0x0010,8,2,1273,-61,,,,,,,
16:46:41.511,DATA,0x001a,0x001a,12,1,0,-71,,,,,,,
16:46:41.652,DATA,0x0008,0x0008,10,1,1125,-58,,,,,,,
16:46:41.720,HEARTBEAT,0x0018,0x0018,,1,0,,,,,,,,
16:46:41.842,DATA,0x0005,0x0005,13,1,1121,-56,,,,,,,
16:46:42.125,DATA,0x0015,0x0015,15,1,1139,-57,,,,,,,
16:46:42.194,DATA,0x0006,0x0006,21,1,1177,-54,,,,,,,
16:46:42.386,DATA,0x000e,0x000e,11,1,1123,-52,,,,,,,
16:46:42.491,DATA,0x001e,0x001e,9,1,0,-79,,,,,,,
16:46:42.676,DATA,0x0010,0x0010,24,1,1185,-52,,,,,,,
16:46:42.741,DATA,0x0018,0x0018,12,1,1235,-70,,,,,,,
16:46:42.851,DATA,0x0017,0x0017,13,1,0,-57,,,,,,,
16:46:43.367,DATA,0x0009,0x0009,11,1,1092,-61,,,,,,,
16:46:43.478,DATA,0x0016,0x0016,17,1,1084,-62,,,,,,,
16:46:43.575,DATA,0x001a,0x001a,13,1,1032,-67,,,,,,,
16:46:43.687,DATA,0x000c,0x0010,9,2,1200,-63,,,,,,,
16:46:43.785,DATA,0x0008,0x0008,11,1,1071,-60,,,,,,,
16:46:44.050,DATA,0x0005,0x0005,14,1,1195,-53,,,,,,,
16:46:44.335,DATA,0x0015,0x0015,16,1,1328,-56,,,,,,,
16:46:44.417,DATA,0x0006,0x0006,22,1,1310,-60,,,,,,,
16:46:44.671,DATA,0x000e,0x000e,12,1,0,-52,,,,,,,
16:46:44.767,DATA,0x0010,0x0010,25,1,1572,-55,,,,,,,
16:46:44.836,DATA,0x001e,0x001e,10,1,0,-65,,,,,,,
16:46:44.917,DATA,0x0018,0x0018,13,1,1674,-60,,,,,,,
16:46:45.028,DATA,0x0017,0x0017,14,1,0,-57,,,,,,,
16:46:45.404,DATA,0x0009,0x0009,12,1,1556,-58,,,,,,,
16:46:45.534,DATA,0x0016,0x0016,18,1,1478,-56,,,,,,,
16:46:45.600,DATA,0x001a,0x001a,14,1,1541,-68,,,,,,,
16:46:45.716,DATA,0x0008,0x0008,12,1,1565,-60,,,,,,,
16:46:45.784,DATA,0x000c,0x0010,10,2,1660,-61,,,,,,,
16:46:45.904,DATA,0x0005,0x0005,15,1,1697,-54,,,,,,,
16:46:46.217,HEARTBEAT,0x0005,0x0005,,1,0,,,,,,,,
16:46:46.285,DATA,0x0015,0x0015,17,1,1632,-57,,,,,,,
16:46:46.438,DATA,0x0006,0x0006,23,1,1682,-56,,,,,,,
16:46:46.546,DATA,0x000e,0x000e,13,1,0,-52,,,,,,,
16:46:46.682,DATA,0x001e,0x001e,11,1,0,-59,,,,,,,
16:46:46.747,DATA,0x0010,0x0010,26,1,1783,-61,,,,,,,
16:46:46.846,DATA,0x0018,0x0018,14,1,1710,-71,,,,,,,
16:46:47.070,DATA,0x0017,0x0017,15,1,0,-54,,,,,,,
16:46:47.295,DATA,0x0009,0x0009,13,1,1767,-65,,,,,,,
16:46:47.378,HEARTBEAT,0x000e,0x000e,,1,0,,,,,,,,
16:46:47.546,DATA,0x0016,0x0016,19,1,1763,-63,,,,,,,
16:46:47.617,DATA,0x000c,0x0010,11,2,1954,-61,,,,,,,
16:46:47.716,DATA,0x001a,0x001a,15,1,1827,-60,,,,,,,
16:46:47.879,DATA,0x0008,0x0008,13,1,1870,-58,,,,,,,
16:46:48.113,DATA,0x0005,0x0005,16,1,1893,-56,,,,,,,
16:46:48.267,HEARTBEAT,0x0009,0x0009,,1,0,,,,,,,,
16:46:48.524,DATA,0x0015,0x0015,18,1,1758,-56,,,,,,,
16:46:48.723,DATA,0x0006,0x0006,24,1,1848,-60,,,,,,,
16:46:49.042,DATA,0x000e,0x000e,14,1,1805,-56,,,,,,,
16:46:49.193,DATA,0x0010,0x0010,27,1,1750,-56,,,,,,,
16:46:49.262,DATA,0x001e,0x001e,12,1,0,-79,,,,,,,
16:46:49.498,DATA,0x0017,0x0017,16,1,0,-53,,,,,,,
16:46:50.023,DATA,0x0009,0x0009,14,1,1675,-61,,,,,,,
16:46:50.173,DATA,0x0016,0x0016,20,1,1585,-52,,,,,,,
16:46:50.270,DATA,0x001a,0x001a,16,1,1624,-70,,,,,,,
16:46:50.407,DATA,0x000c,0x0010,12,2,2141,-53,,,,,,,
16:46:50.529,DATA,0x0008,0x0008,14,1,1787,-60,,,,,,,
16:46:50.694,DATA,0x0005,0x0005,17,1,1669,-56,,,,,,,
16:46:50.791,DATA,0x0007,0x0005,1,2,0,-55,,,,,,,
16:46:51.106,DATA,0x0006,0x0006,25,1,0,-60,,,,,,,
16:46:51.233,DATA,0x0015,0x0015,19,1,1836,-57,,,,,,,
16:46:51.411,DATA,0x000e,0x000e,15,1,1910,-52,,,,,,,
16:46:51.563,DATA,0x0010,0x0010,28,1,1887,-52,,,,,,,
16:46:51.839,DATA,0x001e,0x001e,13,1,0,-65,,,,,,,
16:46:51.991,DATA,0x0017,0x0017,17,1,0,-57,,,,,,,
16:46:52.072,DATA,0x0018,0x0018,16,1,0,-71,,,,,,,
16:46:52.373,DATA,0x0009,0x0009,15,1,2106,-58,,,,,,,
16:46:52.481,DATA,0x0016,0x0016,21,1,2047,-62,,,,,,,
16:46:52.594,DATA,0x001a,0x001a,17,1,2125,-60,,,,,,,
16:46:52.745,DATA,0x000c,0x0010,13,2,2682,-55,,,,,,,
16:46:52.856,DATA,0x0008,0x0008,15,1,2381,-58,,,,,,,
16:46:53.023,DATA,0x0005,0x0005,18,1,2348,-54,,,,,,,
16:46:53.174,DATA,0x0007,0x0005,2,2,0,-61,,,,,,,
16:46:53.474,DATA,0x0025,0x001e,1,2,0,-59,,,,,,,
16:46:53.641,DATA,0x0006,0x0006,26,1,2503,-60,,,,,,,
16:46:53.713,DATA,0x0015,0x0015,20,1,2387,-61,,,,,,,
16:46:53.892,DATA,0x000e,0x000e,16,1,2387,-56,,,,,,,
16:46:54.218,DATA,0x001e,0x001e,14,1,0,-65,,,,,,,
16:46:54.331,DATA,0x0018,0x0018,17,1,2391,-59,,,,,,,
16:46:54.400,DATA,0x0017,0x0017,18,1,0,-56,,,,,,,
16:46:54.496,DATA,0x0010,0x0010,29,1,2744,-61,,,,,,,
16:46:54.944,DATA,0x0009,0x0009,16,1,2313,-61,,,,,,,
16:46:55.039,DATA,0x0016,0x0016,22,1,0,-62,,,,,,,
16:46:55.137,DATA,0x000c,0x0010,14,2,2751,-53,,,,,,,
16:46:55.317,DATA,0x0008,0x0008,16,1,2499,-60,,,,,,,
16:46:55.540,DATA,0x0005,0x0005,19,1,2512,-56,,,,,,,
16:46:55.635,DATA,0x0007,0x0005,3,2,0,-60,,,,,,,
16:46:55.938,DATA,0x0025,0x001e,2,2,0,-59,,,,,,,
16:46:56.037,DATA,0x0014,0x0006,1,2,0,-62,,,,,,,
16:46:56.145,DATA,0x0006,0x0006,27,1,2855,-54,,,,,,,
16:46:56.285,DATA,0x0015,0x0015,21,1,2738,-58,,,,,,,
16:46:56.354,DATA,0x000e,0x000e,17,1,2693,-56,,,,,,,
16:46:56.580,DATA,0x0024,0x001e,1,2,0,-59,,,,,,,
16:46:56.704,DATA,0x001e,0x001e,15,1,0,-65,,,,,,,
16:46:56.784,DATA,0x0017,0x0017,19,1,0,-54,,,,,,,
16:46:56.892,DATA,0x0010,0x0010,30,1,2999,-61,,,,,,,
16:46:56.988,DATA,0x0018,0x0018,18,1,2814,-60,,,,,,,
16:46:57.153,HEARTBEAT,0x001a,0x001a,,1,0,,,,,,,,
16:46:57.293,DATA,0x000c,0x0010,15,2,2754,-56,,,,,,,
16:46:57.432,DATA,0x001a,0x001a,19,1,2648,-69,,,,,,,
16:46:57.517,DATA,0x0009,0x0009,17,1,2693,-61,,,,,,,
16:46:57.596,DATA,0x0016,0x0016,23,1,2740,-55,,,,,,,
16:46:57.722,DATA,0x0008,0x0008,17,1,2795,-58,,,,,,,
16:46:57.842,HEARTBEAT,0x0008,0x0008,,1,0,,,,,,,,
16:46:57.971,DATA,0x0007,0x0005,4,2,0,-60,,,,,,,
16:46:58.071,DATA,0x0005,0x0005,20,1,2766,-55,,,,,,,
16:46:58.167,DATA,0x0004,0x0010,1,2,0,-55,,,,,,,
16:46:58.248,DATA,0x0014,0x0006,2,2,0,-56,,,,,,,
16:46:58.357,DATA,0x0006,0x0006,28,1,2623,-60,,,,,,,
16:46:58.442,DATA,0x0025,0x001e,3,2,0,-59,,,,,,,
16:46:58.625,DATA,0x0015,0x0015,22,1,2647,-61,,,,,,,
16:46:58.736,DATA,0x000e,0x000e,18,1,0,-60,,,,,,,
16:46:58.862,DATA,0x0010,0x0010,31,1,2636,-61,,,,,,,
16:46:58.928,DATA,0x0024,0x001e,2,2,0,-59,,,,,,,
16:46:59.010,DATA,0x0017,0x0017,20,1,0,-54,,,,,,,
16:46:59.137,DATA,0x001e,0x001e,16,1,0,-80,,,,,,,
16:46:59.275,HEARTBEAT,0x0017,0x0017,,1,0,,,,,,,,
16:46:59.358,DATA,0x0018,0x0018,19,1,2843,-71,,,,,,,
16:46:59.624,DATA,0x000c,0x0010,16,2,2555,-64,,,,,,,
16:46:59.820,DATA,0x0009,0x0009,18,1,2530,-65,,,,,,,
16:46:59.890,DATA,0x001a,0x001a,20,1,2621,-60,,,,,,,
16:46:59.957,DATA,0x001d,0x0006,1,2,0,-62,,,,,,,
16:47:00.040,DATA,0x0016,0x0016,24,1,2631,-55,,,,,,,
16:47:00.107,DATA,0x0008,0x0008,18,1,2641,-59,,,,,,,
16:47:00.257,DATA,0x0007,0x0005,5,2,0,-56,,,,,,,
16:47:00.339,HEARTBEAT,0x0015,0x0015,,1,0,,,,,,,,
16:47:00.392,HEARTBEAT,0x0006,0x0006,,1,0,,,,,,,,
16:47:00.516,DATA,0x0005,0x0005,21,1,2594,-56,,,,,,,
16:47:00.582,DATA,0x0004,0x0010,2,2,0,-55,,,,,,,
16:47:00.763,DATA,0x0014,0x0006,3,2,0,-60,,,,,,,
